"2049","1","Fall 2019","PSC","39433","PSC 288","GAME THEORY","4",NULL,"Game theory is a systematic study of strategic situations. It is a theory that helps us analyze economic and political strategic issues, such as behavior of individuals in a group, competition among firms in a market, platform choices of political candidates, and so on. We will develop the basic concepts and results of game theory, including simultaneous and sequential move games, repeated games and games with incomplete information. The objective of the course is to enable the student to analyze strategic situations on his/her own. The emphasis of the course is on theoretical aspects of strategic behavior, so familiarity with mathematical formalism is desirable.","ECO 207","BARELLI P"
"2050","1","Fall 2019","PSC","39444","PSC 291","FIRST AMENDMENT AND RELIGION","4",NULL,"The Constitution helps define, as it perhaps reflects, American society. In this scheme, religion has a special role. It, arguably uniquely, is given both constitutional protection (free exercise) as well as a constitutional limitation (no establishment). Religion's placement in the Bill of Rights (as a part of the First Amendment) suggests its importance (both in protection and in limitation) to the founders, and religion's role in society today remains important and controversial. This course examines the historical forces that led to the adoption of the religion clauses of the First Amendment, the subsequent development of those clauses (importantly through the close reading of key Supreme Court opinions), and the nature of contemporary controversies, both judicial and academic, over the scope and meaning of the religion clauses of the First Amendment.",NULL,"JACKSON T"
"2051","1","Fall 2019","PSC","39457","PSC 291W","FIRST AMENDMENT AND RELIGION","4",NULL,"The Constitution helps define, as it perhaps reflects, American society. In this scheme, religion has a special role. It, arguably uniquely, is given both constitutional protection (free exercise) as well as a constitutional limitation (no establishment). Religion's placement in the Bill of Rights (as a part of the First Amendment) suggests its importance (both in protection and in limitation) to the founders, and religion's role in society today remains important and controversial. This course examines the historical forces that led to the adoption of the religion clauses of the First Amendment, the subsequent development of those clauses (importantly through the close reading of key Supreme Court opinions), and the nature of contemporary controversies, both judicial and academic, over the scope and meaning of the religion clauses of the First Amendment.",NULL,"JACKSON T"
"2052","1","Fall 2019","PSC","39466","PSC 304","URBAN CRIME AND JUSTICE","4",NULL,"This course offers a unique opportunity for students to engage critically with justice in courthouses in local communities. Students will participate in hands-on experiential work in a selected area of focus at the Monroe County Courthouse in Rochester. Areas of focus to choose from include adult criminal justice, juvenile justice, treatment courts, domestic violence court, court-community partnerships, or equity disparities in the court. Weekly class meetings include university faculty and Judge Craig Doran, Chief Supervising Judge of all courts in the region, who share their perspectives, research, and experience on the matters addressed by students at the courthouse. This provides students with immediate immersion in both the theoretical and practical applications of justice in society. This course requires students spend 8 hours per week at the Monroe County Courts at the Hall of Justice in Rochester.",NULL,"DORAN C"
"2053","1","Fall 2019","PSC","39498","PSC 389W","SENIOR HONORS SEMINAR","4",NULL,"Through reading and critiquing political science research in American politics, comparative politics, and international relations, students learn how to select a research question, formulate testable hypotheses, find and evaluate relevant literature, locate or collect data that addresses their research question, analyze the data, and write a research report.",NULL,"ABRAMSON S"
"2054","1","Fall 2019","PSC","39521","PSC 391","INDEPENDENT STUDY","0",NULL,"Work beyond the regular course offerings done by arrangement between students and full-time faculty.",NULL,NULL
"2055","1","Fall 2019","PSC","39568","PSC 391W","INDEPENDENT STUDY","0",NULL,NULL,NULL,NULL
"2056","1","Fall 2019","PSC","39596","PSC 394","LOCAL LAW AND POLITICS INTERNSHIPS","0",NULL,"Most internship placements are in the District Attorney's or Public Defender's offices or in the local offices of U.S. members of Congress or Senators. Other internships are available depending on student interest. Interns work 10-12 hours per week through the entire semester. Grades are primarily based on a research paper. Applicants should have an appropriate course background for the internship and at least a B average. Students must be accepted in the course before approaching an agency for an internship. Applications are available from Professor L. Powell and an interest meeting is held just before preregistration each semester.",NULL,NULL
"2057","1","Fall 2019","PSC","39626","PSC 394A","EUROPEAN POLITICAL INTRNSHP","8",NULL,NULL,NULL,"POWELL L"
"2058","1","Fall 2019","PSC","39634","PSC 394C","WASHINGTON SEMESTER INTERNSHIP","12",NULL,NULL,NULL,"POWELL L"
"2059","1","Fall 2019","PSC","39643","PSC 394W","Local Law and Politics Internship","0",NULL,NULL,NULL,NULL
"2060","1","Fall 2019","PSC","39651","PSC 395","RESEARCH","0",NULL,NULL,NULL,NULL
"2061","1","Fall 2019","PSC","39665","PSC 399","WASHINGTON SEMESTER","4",NULL,"These internships provide an opportunity to learn experientially one or more of the following: how government functions; how public policies are created, adopted and implemented; and how political campaigns work. Students intern in Congress, the executive branch, party campaign committees, and lobbying and advocacy groups. For applications and information, students should contact Professor L. Powell. An interest meeting is held each semester.",NULL,"POWELL L"
"2062","1","Fall 2019","PSC","39678","PSC 404","PROBABILITY & INFERENCE","4",NULL,"This course in mathematical statistics provides graduate students in political science with a solid foundation in probability and statistical inference. The focus of the course is on the empirical modeling of non-experimental data. While substantive political science will never be far from our minds, our primary goal is to acquire the tools necessary for success in the rest of the econometric sequence. As such, this course serves as a prerequisite for the advanced political science graduate courses in statistical methods (PSC 405, 505, and 506).",NULL,"CLARKE K"
